R-HSA-1445148	22920	10890	23216	60	60412	51422	54536	84790	5564	9882	6517																																																																						
R-HSA-5620924	22920	51626	79809	80173	79659	84790	9742																																																																										
R-HSA-6811434	22920	23046	55083	51594	547	221458	9585	81930	84790	3798	3831	4905																																																																					
R-HSA-983189	22920	23046	55083	547	221458	9585	81930	84790	3798	3831																																																																							
R-HSA-6811440	8674	7110	3482	10466	57589	60560	143187	5870	57511	83548	25839	4905																																																																					
R-HSA-8856825	8674	50618	286749	7039	10254	51138	3575	115548	3482	1956	6456	143425	408	8301	6857	85439	6457	1856	3949	58513	29924																																																												
R-HSA-8856828	8674	26052	50618	286749	7039	10254	3575	115548	29993	3482	60	273	1956	6456	143425	2017	408	8301	6857	85439	6457	1856	3949	58513	29924																																																								
R-HSA-166016	26052	3684																																																																															
R-HSA-177504	26052	6456																																																																															
R-HSA-437239	26052	6196	60	6456	84790	8650	9252	4478																																																																									
R-HSA-5669034	7292	128178	10673																																																																														
R-HSA-2672351	284525	6262	285175	55515	444	203859	219931	55107	57101	196527	259232	57578	6263	6338	40	6261	1183																																																																
R-HSA-204005	89866	7039	10342	9871	51128	2890	83696	9632	55291	1075	51399	23256	5265	4905																																																																			
R-HSA-5658442	9462	8452	5707	3845	161742	4763	4763	5714																																																																									
R-HSA-428890	27	6091	9353	10486																																																																													
R-HSA-9706369	27	2322																																																																															
R-HSA-114608	5768	51097	29789	2266	9749	948	1191	51571	7094	7414	66005	10257	5265	5175	81	3920																																																																	
R-HSA-196807	23057																																																																																
R-HSA-975957	9887	6160	6168	116832	5520	4686	65110	10921	6217																																																																								
R-HSA-6784531	116461	51095	80746	23225	57122	9818	81929	10775	8480																																																																								
R-HSA-111995	5321																																																																																
R-HSA-1482788	5321	129642	22925	81579	100137049																																																																												
R-HSA-1482798	5321	3032	253558																																																																														
R-HSA-1482801	5321	22925	81579	114879	114882	100137049																																																																											
R-HSA-1482839	5321	129642	22925	81579	100137049																																																																												
R-HSA-1482922	5321	22925	81579																																																																														
R-HSA-1482925	5321	9926	22925	81579	100137049																																																																												
R-HSA-1483115	5321	100137049																																																																															
R-HSA-2142753	5321																																																																																
R-HSA-8876198	163486	25782	10000	10890	22930	60684	83696	22898	57589	55667	57706	22931	81846	5866	5870	23682	54734	51399	160518	23011	79890	5873	10260	11031	22878	54453																																																							
R-HSA-2980767	140609	10783																																																																															
R-HSA-3301854	140609	23225	10783	57122	9818	81929	8480																																																																										
R-HSA-210747	2494	390874																																																																															
R-HSA-4090294	2494	4929	7068	2099	6256	7421	7181	9971	7329	367																																																																							
R-HSA-351906	5317	7082	999	1828																																																																													
R-HSA-6805567	5317	338785	3856	1828																																																																													
R-HSA-418359	493	6546	491	490																																																																													
R-HSA-2022377	5972																																																																																
R-HSA-447043	23114	6386	1272																																																																														
R-HSA-428543	23380	9901	6091	9353	80728																																																																												
R-HSA-8877330	1378	3559	865	861																																																																													
R-HSA-399954	5362	2534	10371	91584	8829																																																																												
R-HSA-399955	5362	9855	2534	10371	91584	7094	8829																																																																										
R-HSA-399956	5362	2932	1809	2534	10371	91584	8829																																																																										
R-HSA-416700	5362	9037	91584	10507	80031																																																																												
R-HSA-5358346	55733	5707	5714																																																																														
R-HSA-5658034	55733																																																																																
R-HSA-9008059	5784	59307	5781	4088																																																																													
R-HSA-425410	55532																																																																																
R-HSA-5694530	375056	7039	9871	51128	2890	9632	1075	5265																																																																									
R-HSA-376176	55740	6092	6091	9353	8829	6585	51466																																																																										
R-HSA-201681	7483	9736	1857	27123	8658	6422	11197	8312	1856																																																																								
R-HSA-3238698	7483	7484																																																																															
R-HSA-373080	7483	6608	5727	7484	2015	84658	30817																																																																										
R-HSA-3772470	7483	27123	6422	11197																																																																													
R-HSA-913709	2590	79623	114805	117248	442117	51809	56913	64409	63917	374378	26290	283463	2589	9334																																																																			
R-HSA-75896	8443	8540	25979																																																																														
R-HSA-9033241	8443	8540	10455	570	3416	390916	8239																																																																										
R-HSA-1234176	54583	5707	7428	8994	8453	112399	5714																																																																										
R-HSA-390648	1131																																																																																
R-HSA-399997	1131	2776	5578	2769	23236																																																																												
R-HSA-9837999	2271	4719	8801	4976	3033	10845																																																																											
R-HSA-111447	10000	5533																																																																															
R-HSA-1358803	10000	3084	2065																																																																														
R-HSA-198323	10000	2932																																																																															
R-HSA-198693	10000																																																																																
R-HSA-199418	10000	23239	57761																																																																														
R-HSA-211163	10000																																																																																
R-HSA-8941332	10000	9358	865																																																																														
R-HSA-8948751	10000	5707	8975	8658	5714																																																																												
R-HSA-9607240	10000	2887	9846	3845	5781	2322																																																																											
R-HSA-9614399	10000																																																																																
R-HSA-9634638	10000	7039	1956																																																																														
R-HSA-9755511	10000	8452	5707	5580	27244	5714																																																																											
R-HSA-9755779	10000																																																																																
R-HSA-9856649	10000	1615	4286	2932	51176	23411	4254	1910	999																																																																								
R-HSA-9615933	25909	57122	9818	7329	81929																																																																												
R-HSA-844456	114548	4210																																																																															
R-HSA-9660826	114548	4210	718																																																																														
R-HSA-9692916	114548	23586	11035	3661	861																																																																												
R-HSA-9707564	114548	9167	79718	10499	6256	4363	80205	10498																																																																									
R-HSA-9752946	391211	403274	1879	26531	81696	26716	219436	219865	26493	390321	26533	4992	8383	4995	26539																																																																		
R-HSA-2243919	7837	1286	1285	7093																																																																													
R-HSA-8866654	9781	3105	51322																																																																														
R-HSA-427359	9014	23411																																																																															
R-HSA-427413	9014	3066	404672	2965	4331	8932																																																																											
R-HSA-5250924	9014	2932	60	9031	2074																																																																												
R-HSA-73772	9014	404672	2965	4331																																																																													
R-HSA-73863	9014	404672	2965	4331																																																																													
R-HSA-1222556	245973	4842																																																																															
R-HSA-77387	245973	3416	3643																																																																														
R-HSA-917977	245973	57192																																																																															
R-HSA-983712	245973																																																																																
R-HSA-75109	23175	116255	392636	9663																																																																													
R-HSA-9841922	23175	79718	2180	133522	60481	948	4023	10499	9442	6256	23411	6319	8085	79611	5925	51129																																																																	
R-HSA-5689603	55252	55777	5707	60	54617	283899	5714																																																																										
R-HSA-8873719	10890	401258	401409	22931	5870	23682	54734	23011	55647	5873	11031	9230	9545	57403																																																																			
R-HSA-77285	3032																																																																																
R-HSA-77288	3032	1666																																																																															
R-HSA-77305	3032																																																																																
R-HSA-77310	3032	3033																																																																															
R-HSA-77346	3032	3033																																																																															
R-HSA-77348	3032	3033																																																																															
R-HSA-77350	3032	3033																																																																															
R-HSA-5693571	9577	55183	165918	84142	51720																																																																												
R-HSA-5693607	9577	11073	5984	165918	6047	84142	51720	6119	8914	54962	641	7329	6117																																																																				
R-HSA-69473	9577	11073	5984	165918	84142	51720	6119	641	6117																																																																								
R-HSA-201556	238																																																																																
R-HSA-9700645	238	6801																																																																															
R-HSA-9717264	238																																																																																
R-HSA-9717301	238																																																																																
R-HSA-9717316	238																																																																																
R-HSA-9717319	238																																																																																
R-HSA-9717323	238																																																																																
R-HSA-9717326	238																																																																																
R-HSA-9717329	238																																																																																
R-HSA-9725370	238	6801	10342	7414	3831	6238	4478																																																																										
R-HSA-9851151	238	5803																																																																															
R-HSA-74259	7498																																																																																
R-HSA-8851680	7498																																																																																
R-HSA-9748787	7498	10057	7172	2030	7410	10257																																																																											
R-HSA-193048	6716																																																																																
R-HSA-2129379	4052	3694	3685	2199	2201	4238	8516	4053	10516	84467	90187																																																																						
R-HSA-2173789	4052	3694	3685	8516	4053	4088	4087																																																																										
R-HSA-9673766	6801	57599	81608																																																																														
R-HSA-6799198	55471	4709	4719	4705	4698	137682	55572	4704	55967																																																																								
R-HSA-425561	6546	25769	123041	283652	57419																																																																												
R-HSA-9864848	9167	389203	51241																																																																														
R-HSA-9836573	10128																																																																																
R-HSA-2514859	79823	5158	5588	5578	5475																																																																												
R-HSA-8876725	79823	10196																																																																															
R-HSA-9821002	285051	23135																																																																															
R-HSA-6794361	9378	80059	57669	22871	9456	2037	6812	143425	22941	1740	2904	6857	26037	9369	2903	1742	9229	9229	23136	50944	2036	57502																																																											
R-HSA-9662361	6711	129446	140469	491	389207	9750	53405	60	375611	25861	53904	65217	65217	64072	10083	23136	2036	4478																																																															
R-HSA-9703465	6711	2804	9846	50507	2120	3845																																																																											
R-HSA-177929	7039	26018	1956	8038	102																																																																												
R-HSA-179812	7039	1956	3845																																																																														
R-HSA-180292	7039	1956	5781																																																																														
R-HSA-180336	7039	1956	3845																																																																														
R-HSA-182971	7039	10254	1956	6456	5774	8874	6457	58513	29924																																																																								
R-HSA-212718	7039	1956																																																																															
R-HSA-5638303	7039	1956																																																																															
R-HSA-8866910	7039	2099	1956																																																																														
R-HSA-5223345	119	152519	7991	79815	120	1497																																																																											
R-HSA-2028269	55233	25937	92597	23286	6788	154810	7082	1856																																																																									
R-HSA-525793	1496	50937	6938	4756	1000	6925	1002																																																																										
R-HSA-201722	83439	51176	7091	7088	6934	4221	283149	8085	7090																																																																								
R-HSA-3769402	83439	1487	51176	7091	7088	6934	55553	4221	283149	8085	7090																																																																						
R-HSA-4641265	83439	1487	51176	7091	7088	6934	7090																																																																										
R-HSA-9825892	83439	4286	51176	6934																																																																													
R-HSA-9834899	83439	4602																																																																															
R-HSA-162588	51652	100526767	51271	79643	93343																																																																												
R-HSA-5620971	51652	100526767	8626	79643																																																																													
R-HSA-917729	51652	100526767	10254	51271	79643	93343																																																																											
R-HSA-9610379	51652	100526767	23225	51271	57122	9818	79643	81929	93343	8480																																																																							
R-HSA-9615710	51652	100526767	200894	51271	79643	93343																																																																											
R-HSA-9668328	51652	100526767	84790	79643																																																																													
R-HSA-9679504	51652	100526767	79643																																																																														
R-HSA-9694676	51652	100526767	79643																																																																														
R-HSA-72706	9669	6160	6168	116832	8662	3646	8661	6217	8894																																																																								
R-HSA-1368108	4862	79718	10135	10499	6256	406	56938	80205	10498																																																																								
R-HSA-1989781	4862	79718	2180	133522	27242	4199	23097	196	948	5244	10499	9442	6256	406	1374	11010	9971	23389	80205	51129	10498	57761																																																											
R-HSA-400253	4862	79718	10499	4783	6256	23411	406	80205	10498	150094																																																																							
R-HSA-9707616	4862	79718	10499	6256	23411	406	80205	10498	571																																																																								
R-HSA-156827	6160	6168	116832	8662	3646	8661	6217	8894																																																																									
R-HSA-156902	6160	6168	116832	6217																																																																													
R-HSA-192823	6160	6168	116832	6217																																																																													
R-HSA-2408557	6160	6168	60678	116832	118672	6217																																																																											
R-HSA-6791226	6160	55759	6168	116832	23517	9277	54881	51202	27043	6217																																																																							
R-HSA-72689	6160	6168	116832	8662	3646	8661	6217																																																																										
R-HSA-72764	6160	6168	116832	6217	29104																																																																												
R-HSA-9633012	6160	6168	116832	440	6217	57761	8894																																																																										
R-HSA-975956	6160	6168	116832	4686	6217																																																																												
R-HSA-425986	6549	285195																																																																															
R-HSA-186763	8440	3845	5781	9564																																																																													
R-HSA-428540	8440	6091	9353	6655	57144																																																																												
R-HSA-4420097	8440	3685	2534	60	9844	2185	7410	1793	3071	10810	23191	9564	10458	6093																																																																			
R-HSA-8985801	8440	6092	6091	6585																																																																													
R-HSA-389887	55289																																																																																
R-HSA-159231	55339	23225	81608	4686	57122	9818	81929	8480																																																																									
R-HSA-72203	55339	5433	6434	81608	3187	4686	10914																																																																										
R-HSA-77595	55339	81608	4686	10914																																																																													
R-HSA-112382	5433	27125	404672	4300	4686	2965	4331	8178																																																																									
R-HSA-113418	5433	404672	4686	2965	4331																																																																												
R-HSA-167152	5433	404672	4686	2965	4331	8178																																																																											
R-HSA-167158	5433	404672	4686	2965	4331																																																																												
R-HSA-167160	5433	404672	2965	4331																																																																													
R-HSA-167161	5433	404672	6873	2965	4331																																																																												
R-HSA-167162	5433	404672	6873	2965	4331																																																																												
R-HSA-167172	5433	404672	6873	2965	4331																																																																												
R-HSA-167200	5433	404672	4686	2965	4331	8178																																																																											
R-HSA-167238	5433	8178																																																																															
R-HSA-167242	5433	4686																																																																															
R-HSA-167243	5433	8178																																																																															
R-HSA-167246	5433	404672	2965	4331	8178																																																																												
R-HSA-167287	5433	8178																																																																															
R-HSA-167290	5433	8178																																																																															
R-HSA-168325	5433	23225	57122	9818	81929	8480																																																																											
R-HSA-5601884	5433	91646																																																																															
R-HSA-674695	5433	27125	404672	6873	4300	4686	2965	4331	8178																																																																								
R-HSA-6796648	5433	2177	2177	404672	2965	4331	55215	8178																																																																									
R-HSA-6803529	5433	3187	4686																																																																														
R-HSA-72086	5433	404672	4686	2965	4331																																																																												
R-HSA-72165	5433	4686																																																																															
R-HSA-73776	5433	404672	6873	2965	4331																																																																												
R-HSA-73779	5433	404672	6873	2965	4331																																																																												
R-HSA-75953	5433	404672	6873	2965	4331																																																																												
R-HSA-75955	5433	27125	404672	4300	2965	4331	8178																																																																										
R-HSA-76042	5433	404672	6873	2965	4331																																																																												
R-HSA-77075	5433	404672	2965	4331																																																																													
R-HSA-8851708	5433	4686	2263																																																																														
R-HSA-9670095	5433	25913	546																																																																														
R-HSA-975577	4249	8702	338596	6484	25834	9334																																																																											
R-HSA-2408522	1615																																																																																
R-HSA-379716	1615	3035																																																																															
R-HSA-71240	8942	883	8140																																																																														
R-HSA-9762293	9839																																																																																
R-HSA-9823739	9839	25925																																																																															
R-HSA-9832991	9839	25925																																																																															
R-HSA-390522	4703	7111	4633	29766	1756																																																																												
R-HSA-6807004	10254	26018	6456	6457																																																																													
R-HSA-8875360	10254	6456	6457																																																																														
R-HSA-1566948	3694	3685	2201	10516	84467																																																																												
R-HSA-210993	2888	284	3845	5781	51378																																																																												
R-HSA-5610787	79809	108	6608	5727	79659	7289	84790	9742	115	23322																																																																							
R-HSA-5576892	6332	6336	11280	2257	817	816	783	6334	2259	782	59284	59285																																																																					
R-HSA-9037629	8708	10402	10690	6484	2528	10317																																																																											
R-HSA-1660661	253782	151742	9429	259230	4363	79603	25865	55304																																																																									
R-HSA-159418	8647	10499	570	6256	28234	9971																																																																											
R-HSA-193368	8647	10499	570	6256	1646	9971																																																																											
R-HSA-5678520	8647																																																																																
R-HSA-3000170	3655	3685	3673	6383	51399	5578																																																																											
R-HSA-446107	3655	667	3909																																																																														
R-HSA-9725554	3655	26018	8626	9429	5646	8650																																																																											
R-HSA-9033500	8540																																																																																
R-HSA-418457	50940	5136	3708	10242	10846	5592	3778	10335																																																																									
R-HSA-8866652	10477	3093	7328	7326	8239																																																																												
R-HSA-111957	5136	5137																																																																															
R-HSA-1236973	3685	948																																																																															
R-HSA-445144	3685	3680	1956	7410	8829																																																																												
R-HSA-9860927	3685	5144	5520	2776	7414	9780																																																																											
R-HSA-111465	841	5580	5588	8428	6093																																																																												
R-HSA-140534	841																																																																																
R-HSA-168638	841	6885	330																																																																														
R-HSA-2562578	841	11035																																																																															
R-HSA-264870	841	4137																																																																															
R-HSA-3371378	841																																																																																
R-HSA-5213460	841	6386	330	11035																																																																													
R-HSA-5218900	841																																																																																
R-HSA-5357786	841	330	10616																																																																														
R-HSA-5357905	841	330	10616																																																																														
R-HSA-5660668	841																																																																																
R-HSA-5675482	841	5071	5071	6386	330	11035																																																																											
R-HSA-69416	841																																																																																
R-HSA-75108	841																																																																																
R-HSA-75153	841	10059	8428																																																																														
R-HSA-75157	841																																																																																
R-HSA-75158	841	8793																																																																															
R-HSA-9013957	841	11035																																																																															
R-HSA-933543	841	23586	84282																																																																														
R-HSA-9686347	841	11035																																																																															
R-HSA-9693928	841																																																																																
R-HSA-9758274	841																																																																																
R-HSA-9013419	66008	5910																																																																															
R-HSA-9013425	66008	5910																																																																															
R-HSA-1227986	2066	2534	1956	3084	2065																																																																												
R-HSA-1236394	2066	2560	2561	1956	3084	2065	2567	1742																																																																									
R-HSA-1250196	2066	5580	1956	3084	3845	2065	5578																																																																										
R-HSA-1250342	2066	3084																																																																															
R-HSA-1250347	2066	3084	3845																																																																														
R-HSA-1253288	2066																																																																																
R-HSA-1963640	2066	1956	3084	3845																																																																													
R-HSA-1963642	2066	1956	3084	2065																																																																													
R-HSA-6785631	2066	1729	1956	3084	2065																																																																												
R-HSA-8847993	2066	1956	3084	2065																																																																													
R-HSA-8863795	2066	1956	3084	2065																																																																													
R-HSA-9620244	2066	1739	817	2891	2890	816	3084	1740	2904	2903	1742																																																																						
R-HSA-9664565	2066	1956	3084	3845	2065																																																																												
R-HSA-9665686	2066	1956	3084	3845	2065																																																																												
R-HSA-1855204	84812	23236	5332																																																																														
R-HSA-3928663	2043	285220	2044	1946	2045	2534	6093	79784																																																																									
R-HSA-9824272	2043	5707	51176	5714																																																																													
R-HSA-434313	2181	948																																																																															
R-HSA-75876	2181	253017	79071	2180	54898	60481	401494																																																																										
R-HSA-5576890	23704	10142																																																																															
R-HSA-5576893	23704	10142	783	782	59284	59285																																																																											
R-HSA-5368286	65080	11222	56945	65008	6150																																																																												
R-HSA-5389840	65080	11222	56945	65008	6150																																																																												
R-HSA-5419276	65080	11222	56945	65008	6150																																																																												
R-HSA-140837	5270																																																																																
R-HSA-140875	5270	2266																																																																															
R-HSA-75205	5270																																																																																
R-HSA-4641258	8452	5707	1857	23072	1856	5714																																																																											
R-HSA-5632684	8452	5707	132884	2121	6608	5727	8650	5714																																																																									
R-HSA-9706019	8452	7428																																																																															
R-HSA-1474244	1286	1285																																																																															
R-HSA-186797	1286	1285	1293	131873	56034	1292																																																																											
R-HSA-2214320	1286	1285	7093	3909																																																																													
R-HSA-419037	1286	1285	1293	776	131873	7903	2675	783	2674	8912	782	8913	1292																																																																				
R-HSA-196819	80704	27010																																																																															
R-HSA-1169091	5707	6885	84433	5579	5714																																																																												
R-HSA-1236974	5707	7097	2266	3105	3106	948	5714																																																																										
R-HSA-1236978	5707	5714																																																																															
R-HSA-174084	5707	5714																																																																															
R-HSA-174113	5707	5714																																																																															
R-HSA-174154	5707	5714																																																																															
R-HSA-174178	5707	5925	5714																																																																														
R-HSA-174184	5707	5714																																																																															
R-HSA-180534	5707	5714																																																																															
R-HSA-180585	5707	5714																																																																															
R-HSA-187577	5707	5714																																																																															
R-HSA-195253	5707	2932	5528	5516	54764	8312	5714																																																																										
R-HSA-211733	5707	5714																																																																															
R-HSA-2871837	5707	6885	84433	5588	10125	5714																																																																											
R-HSA-349425	5707	5714																																																																															
R-HSA-350562	5707	5714																																																																															
R-HSA-382556	5707	10057	23	340273	5244	10257	4363	5714	8894																																																																								
R-HSA-450408	5707	5714																																																																															
R-HSA-4608870	5707	1856	5714																																																																														
R-HSA-4641257	5707	8658	8312	5714																																																																													
R-HSA-5362768	5707	5714																																																																															
R-HSA-5607761	5707	5714	5971																																																																														
R-HSA-5607764	5707	5580	6885	84433	5714																																																																												
R-HSA-5610780	5707	8650	5714																																																																														
R-HSA-5610783	5707	2932	5714																																																																														
R-HSA-5610785	5707	2932	5714																																																																														
R-HSA-5668541	5707	330	4055	10673	5714																																																																												
R-HSA-5676590	5707	5714	5971																																																																														
R-HSA-5678895	5707	5714																																																																															
R-HSA-68867	5707	5714																																																																															
R-HSA-68949	5707	5714																																																																															
R-HSA-69017	5707	5714																																																																															
R-HSA-69481	5707	5714																																																																															
R-HSA-69601	5707	5714																																																																															
R-HSA-75815	5707	2932	5714																																																																														
R-HSA-8852276	5707	84790	5714																																																																														
R-HSA-8854050	5707	23194	5714																																																																														
R-HSA-9020702	5707	3556	6885	5714																																																																													
R-HSA-9604323	5707	4855	5714																																																																														
R-HSA-9762114	5707	2932	5714																																																																														
R-HSA-9907900	5707	389362	5714																																																																														
R-HSA-9820865	129563																																																																																
R-HSA-114508	8527	3708	5580	1608	57113	1607	5588	3709	160851	5583	10125																																																																						
R-HSA-156588	54576																																																																																
R-HSA-9749641	54576	590	1576	1559	219970	92292																																																																											
R-HSA-9824585	79083	25924	6599	4286	51176	3662	57492	60	6595	54843	8110	5873																																																																					
R-HSA-447041	10752	27255	3673	8829																																																																													
R-HSA-6785470	51095	9692																																																																															
R-HSA-1663150	285362	79642	411	153642	25870																																																																												
R-HSA-9840310	285362	79642	411	153642	25870	10825	112937	2581	55512																																																																								
R-HSA-112043	3708	2776	3709	2769	23236	5332																																																																											
R-HSA-139853	3708	57113	80228	5024	3709																																																																												
R-HSA-1489509	3708	5580	3709																																																																														
R-HSA-2029485	3708	5580	196051	3709	23646																																																																												
R-HSA-2871809	3708	5530	7410	3709																																																																													
R-HSA-422356	3708	776	2770	6812	783	3709	773																																																																										
R-HSA-5218921	3708	5580	3845	3709	5579	5578																																																																											
R-HSA-5607763	3708	5530	3709																																																																														
R-HSA-9664323	3708	108	2534	3709	115	5613																																																																											
R-HSA-420499	2917	846	50834	2913	2918	9568																																																																											
R-HSA-445355	859	2982	800	10174	7094	7414	10580	8912	8913																																																																								
R-HSA-3232142	7428	23225	57122	9818	7329	81929	8480																																																																										
R-HSA-9682706	7428	5925																																																																															
R-HSA-9694686	7428	5925																																																																															
R-HSA-390650	3269	59340																																																																															
R-HSA-181429	6854	22999	10497	6812	8500	6857	8499																																																																										
R-HSA-212676	6854	22999	10497	6812	8500	6857	8499																																																																										
R-HSA-159227	23225	4686	57122	9818	81929	8480																																																																											
R-HSA-159230	23225	4686	57122	9818	81929	8480																																																																											
R-HSA-165054	23225	57122	9818	81929	8480																																																																												
R-HSA-168271	23225	3836	57122	9818	81929	8480																																																																											
R-HSA-168276	23225	3836	57122	9818	81929	8480																																																																											
R-HSA-168333	23225	57122	9818	81929	8480																																																																												
R-HSA-170822	23225	2645	57122	9818	81929	8480																																																																											
R-HSA-180746	23225	57122	9818	81929	8480																																																																												
R-HSA-180910	23225	3836	11168	57122	9818	81929	8480																																																																										
R-HSA-3108214	23225	165918	286053	57122	9818	641	7329	6117	81929	8480	10735																																																																						
R-HSA-3371453	23225	2932	22824	9532	6119	23411	57122	9818	6117	81929	8480																																																																						
R-HSA-4085377	23225	57122	9818	7329	81929	8480																																																																											
R-HSA-4551638	23225	3066	23468	57122	9818	7329	23512	81929	8480																																																																								
R-HSA-4570464	23225	57122	9818	7329	81929	8480																																																																											
R-HSA-4615885	23225	7155	57122	9818	7329	332	81929	8480																																																																									
R-HSA-5619107	23225	2645	57122	9818	81929	8480																																																																											
R-HSA-416993	80852	2891	2890	2893	23426	5579	4905	5578	2892																																																																								
R-HSA-168138	64145	8411																																																																															
R-HSA-5358493	285381	89978																																																																															
R-HSA-5362517	5915	5467	6256	5165																																																																													
R-HSA-425381	9497	9498																																																																															
R-HSA-9646399	51143	200894	5071	5071	1780	84790																																																																											
R-HSA-5661270	9942	51084																																																																															
R-HSA-110314	57599	5984	6119	6117																																																																													
R-HSA-264876	25924	60412	54536	3798	5873	5126																																																																											
R-HSA-380108	2829																																																																																
R-HSA-3214858	6599	57492	6595	10196	10498																																																																												
R-HSA-8939243	6599	57492	26053	6595	865	861																																																																											
R-HSA-416550	5364	10507																																																																															
R-HSA-416572	5364	10507	6093	79784																																																																													
R-HSA-1855167	9807	9677																																																																															
R-HSA-1855191	9807																																																																																
R-HSA-9032759	1795	2534	4915																																																																														
R-HSA-111933	5580	5578																																																																															
R-HSA-450520	5580	5578																																																																															
R-HSA-5668599	5580	5579	5578																																																																														
R-HSA-112308	55799	781	774	783	782	773																																																																											
R-HSA-9843970	23272	23517	10919	79813	55729	54737																																																																											
R-HSA-418889	26060	1612	1630																																																																														
R-HSA-426048	57406	221955																																																																															
R-HSA-5083635	56999	9508	170690	9037	81792	171019	221981	92949	11093	9719	80070	79875	11173	57188	170692																																																																		
R-HSA-5173214	56999	9508	170690	9037	81792	171019	221981	92949	11093	9719	80070	79875	11173	57188	170692																																																																		
R-HSA-3232118	4286	7329																																																																															
R-HSA-9825895	4286																																																																																
R-HSA-9854907	4286	23411																																																																															
R-HSA-9854909	4286	1729																																																																															
R-HSA-9857377	4286																																																																																
R-HSA-428542	6092	6091	9353	6585	1630																																																																												
R-HSA-9010642	6092	5578																																																																															
R-HSA-9830674	6092	9353	255743	2138	8516	5979	2674																																																																										
R-HSA-373752	6091	6478	9353	4651	5588	6585	4756	1630																																																																									
R-HSA-8985586	6091	9353	4650																																																																														
R-HSA-418990	253559	1016	1010	1008	1007	1004	60	5818	1006	1003	999	1012	1000	1005	5819	1002																																																																	
R-HSA-390666	3355	3360	3358																																																																														
R-HSA-5624958	200894																																																																																
R-HSA-9613829	200894	3920																																																																															
R-HSA-2022854	10402	8702	6484	9334																																																																													
R-HSA-388841	151888	5781																																																																															
R-HSA-390651	1814																																																																																
R-HSA-196299	2932	5528	5516	8312																																																																													
R-HSA-4641262	2932	1857	5528	5516	8312	1856																																																																											
R-HSA-5339716	2932	5528	5516	8312																																																																													
R-HSA-5358747	2932	5528	5516	8312																																																																													
R-HSA-5358749	2932	5528	5516	8312																																																																													
R-HSA-5358751	2932	5528	5516	8312																																																																													
R-HSA-5358752	2932	5528	5516	8312																																																																													
R-HSA-5467337	2932	5528	5516	8312																																																																													
R-HSA-5467340	2932	5528	5516	8312																																																																													
R-HSA-5467348	2932	5528	5516	8312																																																																													
R-HSA-9683610	2932	54625	84875	7329																																																																													
R-HSA-9694631	2932	54625	6732	6733	84875	7329																																																																											
R-HSA-140342	3836																																																																																
R-HSA-162592	3836	11168																																																																															
R-HSA-9636249	3836																																																																																
R-HSA-197264	54625	10135	84875	55328																																																																													
R-HSA-8949613	84303																																																																																
R-HSA-5685938	11073	5984	6119	641	6117	2067																																																																											
R-HSA-5693616	11073	5984	6119	5890	641	6117																																																																											
R-HSA-6804756	11073	5984	6119	51422	6873	9891	5564	641	6117																																																																								
R-HSA-9709570	11073	5984	6119	641	6117																																																																												
R-HSA-5619095	6578																																																																																
R-HSA-879518	6578	28234	28232																																																																														
R-HSA-5619052	285195																																																																																
R-HSA-2032785	25937	2626	7004	6910																																																																													
R-HSA-2173796	25937	4221	54778	4088	7050	4087																																																																											
R-HSA-5578768	25937	10699	2626	6910																																																																													
R-HSA-8940973	25937	5925	865	25925	367																																																																												
R-HSA-9619665	25937	84059	3066	3908	7402	3912																																																																											
R-HSA-5659898	6476																																																																																
R-HSA-112311	590																																																																																
R-HSA-422085	590	7941	23478																																																																														
R-HSA-6811438	27333	4124	1523	10466	57589	143187	54734	57511	83548	25839	4905																																																																						
R-HSA-9830364	2122	51316	255743	3400	5979																																																																												
R-HSA-1368082	79718	10499	6256	1374	80205	10498																																																																											
R-HSA-2122947	79718	55534	3066	9734	7091	7088	7090																																																																										
R-HSA-2151201	79718	133522	6648	10499	6256	2553	80205	10498																																																																									
R-HSA-2426168	79718	79071	10499	6256	6319	32	80205	31	10498																																																																								
R-HSA-381340	79718	1879	23097	948	4023	10499	9442	6256	23389	80205	6517	51129	10498																																																																				
R-HSA-400206	79718	10499	6256	80205	10498																																																																												
R-HSA-9022537	79718	4204																																																																															
R-HSA-1296052	10242	3781	3778																																																																														
R-HSA-2142850	10057	57214																																																																															
R-HSA-9753281	10057	9429	9	10257	4363																																																																												
R-HSA-201688	1857	1856																																																																															
R-HSA-4086400	1857	1856																																																																															
R-HSA-5368598	1857	440193	1856																																																																														
R-HSA-9673324	1857	1856																																																																															
R-HSA-110312	5984	6119	6117																																																																														
R-HSA-110320	5984	6119	6117																																																																														
R-HSA-174411	5984	25913	5557																																																																														
R-HSA-176187	5984	6119	6117																																																																														
R-HSA-5651801	5984	6119	6117																																																																														
R-HSA-5655862	5984	51426	6119	6117																																																																													
R-HSA-5656121	5984	6119	6117	11201																																																																													
R-HSA-5656169	5984	51426	6119	6117	124739	11201																																																																											
R-HSA-5685942	5984	51426	6119	5890	641	6117																																																																											
R-HSA-5696397	5984	51426	6119	6117																																																																													
R-HSA-69091	5984	5557																																																																															
R-HSA-166662	5648																																																																																
R-HSA-166663	5648	717																																																																															
R-HSA-2855086	5648																																																																																
R-HSA-3000480	5648	286133	81035																																																																														
R-HSA-420029	9076	56288	64398																																																																														
R-HSA-388844	3556	5789	8495	8500	8499	11141	26280																																																																										
R-HSA-9014826	3556																																																																																
